,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
40,17577,masjid At-taqwa,tempat bersembahyang dan dipakai pengajian eutin,-6.95978217,107.88760903,6.0,30020001,3211020010,21,2,Rumah sakit
41,17578,warung pulsa ang roni,tempat usaha,-7.51514922,108.48234865,3.2160000801086426,30020001,3207101001,21,2,Rumah sakit
42,18865,kantor kecamatan lembursitu,kantor kecamatan lembursitu,-6.95627162,106.90725031,3.2160000801086426,30020001,3272011003,21,2,Rumah sakit
43,20219,RSUD cideres,terletak di sebelah utara jln raya kadipaten cirebon,-6.76098468,108.19526181,3.2160000801086426,30020001,3210150011,21,2,Rumah sakit
44,20220,infrastruktur 01,mesjid jame al-muawanah,-7.221874762326479,106.80162515491249,3.0,30020001,3202090002,21,2,Rumah sakit
45,21494,RSUD Ciamis,Insfrastruktur 4,-7.334519999999999,108.35936666666666,1.2000000476837158,30020001,3207210008,21,2,Rumah sakit
46,21495,RS Kasih Bunda,Rt 01 Rw 12,-6.900461666666668,107.54727,2.200000047683716,30020001,3277020001,21,2,Rumah sakit
47,21496,Rs anna,disamping indomart,-6.27492861,106.97697219,3.2160000801086426,30020001,3275050002,21,2,Rumah sakit
48,22861,juice zakiya,Rt01 Rw 09,-6.97196200547008,107.58656155318022,20.0,30020001,3204260002,21,2,Rumah sakit
49,22862,POSYANDU,POSYANDU ROSE,-7.44261769,108.16367544,3.2160000801086426,30020001,3206130001,21,2,Rumah sakit
50,24209,KLINIK PRATAMA RAWAT INAP PKU MUHAMMADIYAH BANJAR,KLINIK PRATAMA PKU MUHAMMADIYAH,-7.370738333333333,108.52939,0.8999999761581421,30020001,3279010005,21,2,Rumah sakit
51,24210,RSU. MEDIMAS,RSU. MEDIMAS RT 01 RW 13,-6.743427120213977,108.53993631899355,4.0,30020001,3274040001,21,2,Rumah sakit
52,24211,RSU prasetya bunda,Rt 03 Rw 03,-7.30511404,108.20493447,4.550999641418457,30020001,3278070005,21,2,Rumah sakit
53,25476,Infrastruktur,SLB Perwari,-6.9544841805176425,108.4896445646882,3.2160000801086426,30020001,3208130015,21,2,Rumah sakit
54,25477,Rs mitra kasih,rumah swasta,-6.88408419,107.55286898,4.550999641418457,30020001,3277020002,21,2,Rumah sakit
55,25478,rumah sakitprima medika,rumah sakitprima medika,-6.28469405,106.93317553,3.2160000801086426,30020001,3275010008,21,2,Rumah sakit
56,26800,Posyandu,infrastruktur,-6.186173586465294,107.56086602211558,4.0,30020001,3215081008,21,2,Rumah sakit
57,26801,RS Syahid ( Al Irsyad ),Rumah Sakit Jln Jend. Sudirman Haurgelis Patrol,-6.44218195,107.94565789,3.2160000801086426,30020001,3212010013,21,2,Rumah sakit
58,28087,Sumber Rejeki Layang Layang,Sumber Rejeki Layang-Layang Rt03/Rw07,-6.98979842,107.62351601,3.0,30020001,3204140004,21,2,Rumah sakit
59,28088,infrastruktur 10002,Tk Azzahra,-6.27307936,107.05297855,3.2160000801086426,30020001,3216081005,21,2,Rumah sakit
60,28089,warung dahlan,makanan dan minuman jadi,-6.07357854,107.3274407,4.550999641418457,30020001,3215170001,21,2,Rumah sakit
61,29418,Rs St ELISABET,Rs St Elisabeth Rt 02 Rw 01 Bojong Rawa Lumbu,-6.276875,106.99207833333334,1.0,30020001,3275041002,21,2,Rumah sakit
62,29419,Blud jpk,Rumah sakit,-7.252823333333334,106.62497333333334,1.2999999523162842,30020001,3202040007,21,2,Rumah sakit
63,30757,seblak neng lia,kp lembang  rt 004 rw 004,-7.05335604,107.57050444,3.2160000801086426,30020001,3204160007,21,2,Rumah sakit
64,32083,BKKM,Balai Kesehatan Kerja Masyarakat,-6.967348085362558,107.82664608210324,2.400000095367432,30020001,3204110013,21,2,Rumah sakit
65,32084,lapang voli,prasarana,-6.85280461,106.76771158,13.652999877929688,30020001,3202221005,21,2,Rumah sakit
66,32085,rs.kawaluyaaan,rumah sakit kawaluyaan,-6.866469099999999,107.47436207,3.2160000801086426,30020001,3217090003,21,2,Rumah sakit
67,33419,RSU,Dadi keluarga,-7.29546402,108.37055326,3.0,30020001,3207211005,21,2,Rumah sakit
68,33420,TK Al-istiqomah,terletak di samping masjid al istiqomah,-7.156004530493622,107.9015414044261,5.0,30020001,3205230003,21,2,Rumah sakit
69,33421,RS Azra,Rt 02 Rw 11,-6.57959754,106.80718892,3.2160000801086426,30020001,3271030001,21,2,Rumah sakit
70,33422,RS Citra Medika,Rumah Sakit,-6.427305160662322,106.8230040371418,1.100000023841858,30020001,3276031001,21,2,Rumah sakit
71,34706,R.S.I.A Bunda Suryatni,Rumah Sakit,-6.55236206,106.77559008,3.0,30020001,3271060008,21,2,Rumah sakit
72,34707,RSUD Lembang,Rumah Sakit RT 003/001,-6.8385066666666665,107.59831666666666,1.7999999523162842,30020001,3217120001,21,2,Rumah sakit
73,36064,Langgar sairul islam,Rt 008 Rw 003,-7.142343333333334,108.50499166666664,1.0,30020001,3207180011,21,2,Rumah sakit
74,36065,RS TMC,RS TMC jl HZ Mustopa pinggir apotik Mustika,-7.340466666666668,108.21788166666666,1.0,30020001,3278050002,21,2,Rumah sakit
75,37350,Rs.Rosela,RT 001/RW005,-6.33481989,107.2735094,4.2880001068115225,30020001,3215031007,21,2,Rumah sakit
76,37351,Masjid Darussalam,Komplek Ponpes Darussalam,-7.480283333333332,108.01857666666668,1.399999976158142,30020001,3206090007,21,2,Rumah sakit
77,38713,RSUD CIANJUR,jln raya pasir gede,-6.81072475,107.14082648,4.550999641418457,30020001,3203200006,21,2,Rumah sakit
78,38714,RSIA ASYIFA DEPOK,Rumah sakit ibu dan anak,-6.39402694,106.77122209,3.0,30020001,3276020006,21,2,Rumah sakit
79,40042,Posyandu Kutilang 3,infrastruktur,-7.3041489,108.02470238,3.2160000801086426,30020001,3206200011,21,2,Rumah sakit
80,40043,WARUNG ANGI,Warung Makanan Bala Bala dan Kopi,-6.662094999999999,107.551505,1.600000023841858,30020001,3214081006,21,2,Rumah sakit
81,41352,Rumah Sakit,RS.Jatisampurna,-6.34683684,106.92574367,3.0,30020001,3275011006,21,2,Rumah sakit
82,41353,RS Asri Medika,Rumah sakit,-6.27727162,107.18111417,3.2160000801086426,30020001,3216061005,21,2,Rumah sakit
83,41354,mie ayam dan bakso Bejo,samping warung jamu portret,-6.49668602,106.87546277,3.0,30020001,3201200009,21,2,Rumah sakit
84,41355,RSUD,rumah sakit cililin,-6.943481666666666,107.45972,1.8999999761581416,30020001,3217040007,21,2,Rumah sakit
85,42669,RS. MELINDA 2,Rumah sakit umum (20001),-6.906599993817508,107.59830141440035,5.0,30020001,3273190002,21,2,Rumah sakit
86,42670,masjid nurul falah,infrastruktur,-7.35336196,108.05668162,3.2160000801086426,30020001,3206200007,21,2,Rumah sakit
87,42671,posyandu kenari,posyandu kenari berada dirt01 rw10 bersebelahan dgn rw 11,-6.89162853,107.61658391,3.2160000801086426,30020001,3273230003,21,2,Rumah sakit
88,42672,tailor,taylor berada diwilayah rt01 rw10 bersebrangan dgn rw09 unpad,-6.89198009,107.61688196,3.2160000801086426,30020001,3273230003,21,2,Rumah sakit
89,42673,Rumah sakit sentot,Rumah sakit,-6.314541666666666,107.99867166666668,1.399999976158142,30020001,3212221006,21,2,Rumah sakit
90,42674,Rumah sakit Bella,Rumah sakit,-6.24720289,107.01037437,3.2160000801086426,30020001,3275040007,21,2,Rumah sakit
91,44008,Sushi SBA,makanan jepang (40002),-6.903944355435669,107.59786287322642,4.0,30020001,3273190002,21,2,Rumah sakit
92,44009,infrastruktur,masjid miftahul jannah,-6.85232236,107.50955649,4.550999641418457,30020001,3217100005,21,2,Rumah sakit
93,44010,masjid Daarussalaam,berlokasi di rt 05 rw 09,-6.9421101071820255,107.71197910302612,4.0,30020001,3273111002,21,2,Rumah sakit
94,44011,INFRASTRUKTUR,musola,-7.181415106169879,108.02225170657042,7.0,30020001,3205212001,21,2,Rumah sakit
95,44012,INFRASTRUKTUR,POSYANDU RT 004 RW 009,-7.180720791220665,108.03166626021265,3.0,30020001,3205212001,21,2,Rumah sakit
96,45356,WARUNG MAKAN MIMI RU,WARUNG MAKAN MIMI RU,-6.5856216666666665,108.30300166666666,1.8999999761581416,30020001,3212081003,21,2,Rumah sakit
97,46664,uduk mak tamah,warung nasi uduk ma tamah,-6.458358333333333,106.92705,2.0999999046325684,30020001,3201181004,21,2,Rumah sakit
98,46665,KEDAI,BASO DAN MIE AYAM NIDA,-6.312616666666666,107.98405499999998,1.0,30020001,3212221007,21,2,Rumah sakit
99,46666,RS. MELINDA 1,Rumah Sakit (20001),-6.907051652669908,107.6032730564475,5.0,30020001,3273190002,21,2,Rumah sakit
100,47998,Rumah sakit bedah budi kasih,terletak disamping pom bensin Panyingkira,-6.80030781,108.18307697,3.0,30020001,3210160008,21,2,Rumah sakit
101,47999,Masjid Addarusalam,Masjid Addurusalam Kp. Babakan Kalapa RT 04 RW 01,-7.54255049,108.05845818,3.2160000801086426,30020001,3206070008,21,2,Rumah sakit
102,48000,Masjid Darussalam,Masjid Darussalam,-6.820897921150028,108.4664672613144,3.2160000801086426,30020001,3208180010,21,2,Rumah sakit
103,48001,RS PMC,Permata medika center,-6.36146621,108.30485203,4.0,30020001,3212160009,21,2,Rumah sakit
104,49331,RS KARISMA CIMAREME,pertigaan Cimareme,-6.86318228,107.5030223,3.2160000801086426,30020001,3217100001,21,2,Rumah sakit
105,49332,Infrastruktur,Masjid At Taufiq,-6.9006727,107.63280638,3.2160000801086426,30020001,3273220001,21,2,Rumah sakit
106,50675,RSUD PANGANDARAN,RUMAH SAKIT UMUM PANGANDARAN,-7.681346786345072,108.64669218056628,4.0,30020001,3218070002,21,2,Rumah sakit
107,50676,MESJID ABUBAQAR SIDIQ,Kp.BOJONG PANGGANG RT.003 RW.008,-7.11114151,107.73075556,3.0,30020001,3204060004,21,2,Rumah sakit
108,50677,RSU Proklamasi,Fasilitas Kesehatan,-6.17043212,107.29753929,3.2160000801086426,30020001,3215150006,21,2,Rumah sakit
109,50678,lynnes coffee and kichen,jl tentara pelajar sebelah konter hp graha,-6.714961487109113,108.55431329458952,4.0,30020001,3274050001,21,2,Rumah sakit
110,51992,rumah sakit,rumah sakit awal bros rt 001/009,-6.248076704609963,106.98354799300432,1.7999999523162842,30020001,3275050007,21,2,Rumah sakit
111,51993,RS Mitra keluarga bekasi timur,terletak di rt 004 rw 012,-6.26000661,107.01301668,3.2160000801086426,30020001,3275040005,21,2,Rumah sakit
112,51994,TK.Darul ibtida,Tk.darul ibtida kp.pulo rt 002/037,-6.22004458,107.07570474,3.2160000801086426,30020001,3216081010,21,2,Rumah sakit
113,53356,masjid jami daarussa'adah,rt03/02,-6.288868333333332,106.98809166666666,1.2999999523162842,30020001,3275041002,21,2,Rumah sakit
114,53357,Posyandu Plamboyan A,bersebelahan dengan Bangunan Penampungan Air,-6.62340171,106.78656425,3.2160000801086426,30020001,3271010016,21,2,Rumah sakit
115,53358,Rs.Mutiara Hati,Rt.015 Rw.004,-6.472300278860173,107.81074896454813,1.7000000476837158,30020001,3213140007,21,2,Rumah sakit
116,54686,baso dan es campur teh ria rt 3/6,sisi danau retensi,-6.90352002,107.58730898,3.2160000801086426,30020001,3273190004,21,2,Rumah sakit
117,54687,Rs Thamrin,Rumah sakit,-6.499615,107.47099,1.2000000476837158,30020001,3214112002,21,2,Rumah sakit
118,54688,Warung makan dan minum,Warung makan dan minum,-6.386993138988003,107.39498309791088,1.100000023841858,30020001,3215051001,21,2,Rumah sakit
119,54689,Rumah Sakit Mitra Keluarga Depok,Jl.margonda raya Rt 003 Rw 011,-6.39412178,106.82362886,4.2880001068115225,30020001,3276020011,21,2,Rumah sakit
120,54690,rumah sakit,jln. raya jatiasih,-6.29445831,106.96352448,3.0,30020001,3275020004,21,2,Rumah sakit
121,54691,wangsit 2 susu murni,rt 02 rw 14,-6.922697,106.94084027,3.0,30020001,3272050005,21,2,Rumah sakit
122,55984,rumah sakit hermina,rumah sakit hermina rt 001 rw 010,-6.399915000000001,106.82516833333332,1.7999999523162842,30020001,3276020011,21,2,Rumah sakit
123,55985,Rumah Sakit,RS Ginjal Habibie,-6.8851466666666665,107.62029333333334,1.600000023841858,30020001,3273230005,21,2,Rumah sakit
124,57296,RS.KMC,Rumah sakit,-6.973721666666667,108.52612166666668,1.7000000476837158,30020001,3208121004,21,2,Rumah sakit
125,57297,cafe bunga,Cafe,-7.179998992472945,107.97779761254787,3.2160000801086426,30020001,3205210012,21,2,Rumah sakit
126,57298,rumah sakit sariningsih,rt 002 rw 003,-6.907031666666668,107.611155,5.800000190734862,30020001,3273200002,21,2,Rumah sakit
127,57299,graha atma,rt 002 rw 003,-6.906953333333332,107.61173666666669,5.800000190734862,30020001,3273200002,21,2,Rumah sakit
128,57300,MIE BAKSO NAYLA,WARUNG BAKSO,-7.351570317324907,107.81274318695068,4.0,30020001,3205151002,21,2,Rumah sakit
129,58651,Warung Nasi Pak Bari,RT 012 / RW 003,-6.361902644857764,107.34149222262204,4.0,30020001,3215040007,21,2,Rumah sakit
130,59962,Warung INA,Warteg Bahari40002,-6.93802661,107.75546275,3.0,30020001,3204290005,21,2,Rumah sakit
131,59963,PUSKESMAS,Puskesmas,-7.34091095,106.56604991,3.2160000801086426,30020001,3202030013,21,2,Rumah sakit
132,59964,RSAU dr. HOEDIYONO LANUD SURYADARMA,Rumah Sakit TNI AU,-6.51580266,107.66312965,3.2160000801086426,30020001,3213080006,21,2,Rumah sakit
133,59965,rumahsakit gigi dan mulut RT 02 RW 04,jalan surya sumantri,-6.886802155440692,107.58121254160451,6.0,30020001,3273240001,21,2,Rumah sakit
134,61347,Mie Ayam Bakso Karangsari,RT 005 RW 003,-6.9394601136446,107.7387869730592,3.0,30020001,3204290003,21,2,Rumah sakit
135,63948,Izi clinic,Tempat praktek dokter rt 02 rw 16,-6.5871071516523205,106.81642739088556,6.0,30020001,3271030002,21,2,Rumah sakit
136,63949,Masjid Nurussalam,Masjid Nurussalam,-6.88012424,106.46076157,3.2160000801086426,30020001,3202290020,21,2,Rumah sakit
137,63950,INFRASTUKTUR,MASJID JAMI' IRSYADUL KHOLA'IQ,-6.520959652049839,108.39036818780392,2.0,30020001,3212080011,21,2,Rumah sakit
138,63951,RSUD Cibitung-Bekasi,jln. tengku umar,-6.267824776347432,107.0824219286442,4.550999641418457,30020001,3216070013,21,2,Rumah sakit
139,65296,RSUD Kota Depok,RSUD Depok,-6.404019062626853,106.75852768394032,6.0,30020001,3276010007,21,2,Rumah sakit
140,65297,RS IGD Siloam,depan alfresh,-6.595318333333334,106.80517666666668,1.8999999761581416,30020001,3271040005,21,2,Rumah sakit
141,65298,RSUD SOREANG,Rumah Sakit,-7.02580633,107.51705165,3.2160000801086426,30020001,3204190008,21,2,Rumah sakit
142,65299,masjid jamie Al-ikhlas,masjid jamie al-ikhlas pasir sempur rt 002 rw 003,-7.228573333333332,106.91994333333332,1.0,30020001,3202080006,21,2,Rumah sakit
143,66671,rsud,rsud cikalongwetan,-6.743971666666666,107.44525833333334,1.2999999523162842,30020001,3217140007,21,2,Rumah sakit
144,66672,Rumah Sakit TNI AU DR. M. SALAMUN BANDUNG,depan hotel tibera,-6.864201729185879,107.6052876468748,7.0,30020001,3273260002,21,2,Rumah sakit
145,66673,Rumah Sakit KMC,Depan Kios Burung Pak Rudi,-7.013981666666666,108.622335,2.0,30020001,3208080008,21,2,Rumah sakit
146,66674,Rumah Sakit BMC,RT.01 RW.11,-6.60793479,106.81110959,4.550999641418457,30020001,3271020005,21,2,Rumah sakit
147,66675,warung,warung bp homsin,-7.50847109,108.63022779,3.2160000801086426,30020001,3207100019,21,2,Rumah sakit
148,67977,mie baso luwes 2,munjual mie ayam dan mie baso dan minuman,-6.8847012009236215,107.60721255093812,3.0,30020001,3273230001,21,2,Rumah sakit
149,67978,WARUNG SOTO BAROKAH,DEPAN RUMAH BP TUSIMAN,-6.528851883485912,107.99345752224328,5.0,30020001,3212011003,21,2,Rumah sakit
150,67979,Mie Baso Kang Dani (40002),samping kiri bengkel Yadi,-7.308573187328875,108.32937721163034,1.5,30020001,3207240002,21,2,Rumah sakit
151,69296,Adya Medical Center,Rumah sakit,-6.82417552,106.66094139,3.2160000801086426,30020001,3202270003,21,2,Rumah sakit
152,69297,kantor UPK kecamatan rongga,infrastruktur,-7.00221014,107.27581423,4.550999641418457,30020001,3217010002,21,2,Rumah sakit
153,69298,warung kopi bah atang,warung kopi,-6.907729795201066,106.62986487150194,3.2160000801086426,30020001,3202280002,21,2,Rumah sakit
154,70653,KB-TK Uwais al qorny,TK Uwais Al qorny,-6.27462161,106.94570559,3.0,30020001,3275020006,21,2,Rumah sakit
155,70654,Infrastruktur,Masjid Hidayatul Ulum,-7.34255611,108.33433771,3.2160000801086426,30020001,3207210007,21,2,Rumah sakit
156,70655,lembaga kesehatan,rumah sakit hermina,-6.91807964,106.96145479,3.2160000801086426,30020001,3202170013,21,2,Rumah sakit
157,70656,mesjid al mubarokah,infrastruktur,-7.23286716,106.60561204,3.2160000801086426,30020001,3202021002,21,2,Rumah sakit
158,70657,Rumah Sakit,Rumah Sakit Al Aruf,-7.3108841,108.35516101,4.550999641418457,30020001,3207211004,21,2,Rumah sakit
159,72000,Toko,Pertokoan Batujaya,-6.075030767999357,107.17473179046442,4.0,30020001,3215190008,21,2,Rumah sakit
160,72001,Mie Ayam Dan Baso Gajah Mungkur,Depan Terminal Parigi,-7.696039065128756,108.50120924413204,1.7999999523162842,30020001,3218050001,21,2,Rumah sakit
161,72002,rumah sakit,rumah sakit rawalumbu,-6.281255000000002,106.99882666666666,1.2999999523162842,30020001,3275041002,21,2,Rumah sakit
162,72003,RS permata jonggol,rt 08/04 jln raya jonggol cileungsi,-6.4376495,107.05401792,3.2160000801086426,30020001,3201170012,21,2,Rumah sakit
163,73348,WARUNG NASI SATE BPK.RUSIP,pinggir jalan raya bojongloa,-6.718798333333332,107.9418,1.399999976158142,30020001,3211180005,21,2,Rumah sakit
164,73349,RUMAH SAKIT AMANDA,samping TOKO GM,-6.28394618,107.45718859,3.0,30020001,3215090007,21,2,Rumah sakit
165,74671,baso ojolasi,warung/kedai makanan dan minuman [40002],-6.677443979453031,107.69054825012668,6.0,30020001,3213020015,21,2,Rumah sakit
166,74672,RS.  ananda Babelan,rumah Sakit Babelan RT 002 RW 001,-6.179176666666666,107.04055166666669,2.0999999046325684,30020001,3216090002,21,2,Rumah sakit
167,74673,BAKSO LAMAN dan PUJASERA,depan BIDAN KARLINA samping POS JAGA,-6.894293333333334,107.585215,3.0,30020001,3273190004,21,2,Rumah sakit
168,74674,RS. AMANDA,RS. AMANDA,-6.356924171559513,107.11885211057958,9.0,30020001,3216023004,21,2,Rumah sakit
169,74675,KLINIK CITAMA,Jaln Raya Arco Ragamukti,-6.44331302,106.73963143,3.2160000801086426,30020001,3201221007,21,2,Rumah sakit
170,75968,RS EMC Sentul,rt 03 rw 04,-6.568078333333332,106.85366166666668,1.7999999523162842,30020001,3201140006,21,2,Rumah sakit
171,77293,Infrastruktur,"Mesjid Jami Arrohman, Tegalsari",-7.2854351509997795,107.81534727662802,3.0,30020001,3205150007,21,2,Rumah sakit
172,77294,Tk Plus Budiman,depan rumah pak uhad,-6.60806233,107.71112379,3.2160000801086426,30020001,3213070001,21,2,Rumah sakit
173,77295,RS.ADVENT,RT002-RW005,-6.891851615041423,107.60379876941442,3.2160000801086426,30020001,3273230001,21,2,Rumah sakit
174,77296,rumah sakit ptpn VIII,(20001)rt 004/001,-6.56864204,107.76209694,3.2160000801086426,30020001,3213070003,21,2,Rumah sakit
175,77297,Puskesmas Margajaya,Kesehatan,-6.905735000000001,107.81606333333332,0.8999999761581421,30020001,3211030009,21,2,Rumah sakit
176,78650,Masjid Raudhatul Jannah,infrastruktur,-6.21073816,107.01033708,3.2160000801086426,30020001,3275070003,21,2,Rumah sakit
177,78651,Posyandu ROSE,terletak disamping lapangan voly atau tanah waqaf,-7.05979234,108.03246817,4.550999641418457,30020001,3205261003,21,2,Rumah sakit
178,78652,Arista Food rt 04 rw 04,depan jl Cinehel rt 04 rw 04,-7.313125650398433,108.21655369363724,6.0,30020001,3278080003,21,2,Rumah sakit
179,78653,RSUD. KOTA BANDUNG (20001),RSUD. KOTA BANDUNG,-6.915706666666668,107.69917166666669,0.8999999761581421,30020001,3273121003,21,2,Rumah sakit
180,79973,rumah swkit jiwa,di rt 002 rw013,-6.81086944,107.56407109,3.2160000801086426,30020001,3217130002,21,2,Rumah sakit
181,79974,warung nasi bpk aceng,warung makan bpk aceng,-6.453978333333334,106.92475333333331,1.100000023841858,30020001,3201181004,21,2,Rumah sakit
182,79975,TK Al Hamid kp cimapag rt 001 rw 001,TK AL HAMID kp cimapag rt 001 rw 001,-7.104153333333333,107.11392333333332,1.100000023841858,30020001,3203090005,21,2,Rumah sakit
183,79976,menjid Al-Hisbah,Infrastruktur,-6.58437058,107.12104467,3.0,30020001,3201161009,21,2,Rumah sakit
184,79977,rumah sakit salak,rt 02/05  berbatasan dg kelurahan pabaton,-6.59076763,106.79724199,3.0,30020001,3271040006,21,2,Rumah sakit
185,81326,RS Sentosa,RS Sentosa,-6.24295528,107.02667326,6.067999839782715,30020001,3275040007,21,2,Rumah sakit
186,81327,WARUNG JUS TEH DINI,Pinggir Sungai Citepus Dekat Warung Bu Mul,-6.901710000000001,107.585535,2.200000047683716,30020001,3273190004,21,2,Rumah sakit
187,81328,Rumah Sakit,Rumah Sakit,-6.97750523,108.50144793,3.0,30020001,3208130008,21,2,Rumah sakit
188,82675,RSUD Tipe D Jatisampurna,jalan raya pasar kranggan,-6.363861211116644,106.92161075770856,3.2160000801086426,30020001,3275011002,21,2,Rumah sakit
189,82676,yayasan al mahmudiah,rt 04 rw 02 dusun pabuaran,-6.859067735952294,107.97048892825842,4.0,30020001,3211061005,21,2,Rumah sakit
