,Unnamed: 0,nama,deskripsi,latitude,longitude,accuracy,kode_kat,iddesa,no,kode,jenis
20913,29581,posyandu rajawali,posyandu rajawali,-6.853263333333333,108.51983,1.0,30020011,3209100002,31,2,Posyandu
20914,29582,Posyandu,Posyandu Sedap Malam 1,-6.352418333333333,108.05775333333334,1.600000023841858,30020011,3212190010,31,2,Posyandu
20915,29583,Posyandu Merpati I,Samping Pustu,-6.442171666666668,108.13282,3.299999952316284,30020011,3212041009,31,2,Posyandu
20916,29584,POSYANDU,Posyandu PIPIT 1,-6.88881411,107.93885622,3.0,30020011,3211050007,31,2,Posyandu
20917,29585,posyandu dahlia,posyandu dahlia,-6.9609733333333335,108.480445,2.200000047683716,30020011,3208130007,31,2,Posyandu
20918,29586,POSYANDU DEWI SARTIKA,Dekat Kantor Desa Bojongraharja,-6.977969999999999,106.82913666666668,1.600000023841858,30020011,3202140010,31,2,Posyandu
20919,29587,Posyandu,Posyandu KENAGA,-7.10289569,107.12023342,13.652999877929688,30020011,3203090006,31,2,Posyandu
20920,29588,POSYANDU GATOT KACA,DEKAT DEPAN RUMAH BAPAK JINEN,-7.3428012,107.01647549,3.0,30020011,3203011005,31,2,Posyandu
20921,29589,Posyandu Beringin,Posyandu Bringin terletak di pinggir jalan,-6.94417428,106.51251498,3.0,30020011,3202291003,31,2,Posyandu
20922,29590,Posyandu Sedap Malam,posyandu,-6.7548975,107.38058041,3.2160000801086426,30020011,3217150004,31,2,Posyandu
20923,29591,Posyandu Kenanga,Rumah Bapak Kholil,-6.412875081767063,107.95442819595335,13.0,30020011,3212210005,31,2,Posyandu
20924,29592,POSYANDU Nusa Indah 1,Rumah Bapak Doni,-6.412983031509408,107.95661620795728,12.0,30020011,3212210005,31,2,Posyandu
20925,29593,POSYANDU manggis 1 DUSUN 1,INFRASTUKTUR,-6.58969288,107.47043884,3.2160000801086426,30020011,3214090012,31,2,Posyandu
20926,29594,POSYANDU MAWAR 5,Posyandu Mawar 5 RT 01 RW 08,-7.22069537,108.18262004,3.0,30020011,3206240003,31,2,Posyandu
20927,29595,Posyandu Dahlia,Posyandu Dahlia,-6.842355,106.738325,2.200000047683716,30020011,3202261002,31,2,Posyandu
20928,29596,posyandu kuntum mekar,posyandu kuntum mekar,-6.834916666666667,108.52007666666664,1.399999976158142,30020011,3209100009,31,2,Posyandu
20929,29597,Posyandu Bunga Ros,Lembaga Kesehatan,-6.87682,108.75400166666668,1.0,30020011,3209031009,31,2,Posyandu
20930,29598,Posyandu,posyandu,-6.889030007004367,108.7666416540742,3.467163562774658,30020011,3209031008,31,2,Posyandu
20931,29599,POSYANDU,Posyandu Bougenvile,-7.28979185,108.43179908,3.2160000801086426,30020011,3207200001,31,2,Posyandu
20932,29600,Posyandu Melati Kencana,Posyandu,-6.770001666666667,107.31870666666669,1.5,30020011,3217150001,31,2,Posyandu
20933,29601,pos yandu Arjuna,RT 01 RW 01,-6.65720249,108.45913411,3.0,30020011,3209190013,31,2,Posyandu
20934,29602,posyandu gelatik,rt 4 rw 16,-6.26751064,107.01067336,3.2160000801086426,30020011,3275041004,31,2,Posyandu
20935,29603,POSYANDU MELATI V,POSYANDU MELATI V di rumah bapak o'im,-6.35675912058126,107.95551214367153,3.2160000801086426,30020011,3212210008,31,2,Posyandu
20936,29604,Posyandu Teladan,Belakang RA Perwanida,-7.26873265,107.12358685,3.2160000801086426,30020011,3203060004,31,2,Posyandu
20937,30847,posyandu mawar,warnajaya rt 020/005,-6.336998333333335,107.329105,0.8999999761581421,30020011,3215112002,31,2,Posyandu
20938,30848,Posyandu,Posyandu BINANGKIT,-6.740267621353269,107.4964403361082,4.0,30020011,3217140005,31,2,Posyandu
20939,30849,Posyandu Dahlia4,Rt 011 Rw 004,-6.077031666666668,107.34243166666666,2.400000095367432,30020011,3215170002,31,2,Posyandu
20940,30850,Posyandu,Posyandu Babakan Ciawitali,-7.4920314,107.60301640000002,1.5,30020011,3205030009,31,2,Posyandu
20941,30851,POSYANDU ANGGREK II,rumah ibu oom,-6.7320448630316845,108.44032913446426,3.2160000801086426,30020011,3209141010,31,2,Posyandu
20942,30852,pos yandu Kresna,RT  04 RW. 02,-6.66049111,108.45764229,3.0,30020011,3209190013,31,2,Posyandu
20943,30853,RUMAH IBU SUSI TEMPAT POSYANDU SAWO,Rumah Ibu Susi Tempat pos Yandu Sawo Blok 7,-6.462506889905196,107.91099753230812,5.0,30020011,3212010010,31,2,Posyandu
20944,30854,infras,posyandu melati 14,-7.03927823,107.77641537,6.067999839782715,30020011,3204120011,31,2,Posyandu
20945,30855,POSYANDU NURULHUDA,dekat rumah pak asepulatif,-7.24225966,106.77059695,3.2160000801086426,30020011,3202090001,31,2,Posyandu
20946,30856,RUMAH BPK RANI TEMPAT POSYANDU ASEM,Rumah Bpk Rani Tempat Posyandu Asem Blok 11,-6.466641877288256,107.91613530367611,5.0,30020011,3212010010,31,2,Posyandu
20947,30857,POSYANDU ANGGREK 1,rumah ibu maryam,-6.733792590435088,108.4399553015828,3.2160000801086426,30020011,3209141010,31,2,Posyandu
20948,30858,RUMAH BPK SARJI TEMPAT POSYANDU ARUMANIS,rumah bpk Sarji tempat posyandu arummanis blok 8,-6.46418294308795,107.91922252625228,5.0,30020011,3212010010,31,2,Posyandu
20949,30859,Posyandu Melati I,TK PAUD,-6.4369389787018,108.29979043453932,1.5,30020011,3212130008,31,2,Posyandu
20950,30860,POSYANDU,RT 02 RE 06,-7.155339999999999,107.97537333333334,2.0,30020011,3205212008,31,2,Posyandu
20951,30861,POSYANDU SEDAP MALAM,"RUMAH KETUA RW,RT.001 RW.010",-7.1761685458749485,108.0064395815134,7.0,30020011,3205212005,31,2,Posyandu
20952,30862,POSYANDU,RT 02 RW 07,-7.1555133333333325,107.97478833333336,1.2999999523162842,30020011,3205212008,31,2,Posyandu
20953,30863,POSYANDU JERUK,DEKAT DENGAN RUMAH BU NURHAYATI,-6.86888896,107.18155044,3.0,30020011,3203150001,31,2,Posyandu
20954,30864,posyandu soka 8,posyandu rw 08,-6.922974239232472,107.70278133621596,5.0,30020011,3273111004,31,2,Posyandu
20955,30865,RUMAH H.ROBANDI TEMPAT POSYANDU MANGGA,Rumah H Robandi tempat posyandu mangga blok 8,-6.46327678900583,107.9082053527236,6.0,30020011,3212010010,31,2,Posyandu
20956,30866,Posyandu Kamboja,Rumah Posyandu,-6.91595962,107.32302081,3.2160000801086426,30020011,3217060013,31,2,Posyandu
20957,30867,Posyandu mawar 1,Posyandu mawar 1,-7.362543333333334,108.43573999999998,1.5,30020011,3207140003,31,2,Posyandu
20958,30868,POSYANDU BENDA WANGI ( 20011 ),POSYANDU BENDA WANGI RT.002 RW.001 SEBELAH SELATAN RUMAH BPK.ILYAS RT.004 RW.001 NO.3,-6.69103985,108.42665947,3.0,30020011,3209130015,31,2,Posyandu
20959,30869,POSYANDU RW 002,POSYANDU KP. TAJURSELA RW 002,-7.20079984,108.01854165,3.2160000801086426,30020011,3205210005,31,2,Posyandu
20960,30870,POSYANDU MELATI II,POSYANDU MELATI II,-6.5094764437526464,108.33231557160616,3.5,30020011,3212130001,31,2,Posyandu
20961,30871,POSYANDU ANYELIR II KP. CIASIH,RT. 005A RW. 002,-7.06933696,106.83941821,3.0,30020011,3202130010,31,2,Posyandu
20962,30872,posyandu bangau 8,rumah ibu enur,-6.591928333333334,106.60614666666667,2.0,30020011,3201021003,31,2,Posyandu
20963,30873,MAWAR,Bangunan Posyandu,-6.91035662,107.32038877,3.2160000801086426,30020011,3217060013,31,2,Posyandu
20964,30874,posyandu cempaka 6,posyandu cempaka 6 Rt 03 Rw 06,-6.951934999999999,106.97225,2.0,30020011,3202171002,31,2,Posyandu
20965,30875,posyandu kadaka,dekat pos kamling,-6.81136924,107.15121306,3.0,30020011,3203200005,31,2,Posyandu
20966,30876,posyandu dusun cieueih kaler,rt 003 rw 013 duaun cieueih kaler,-7.214403333333332,108.36102333333336,2.0999999046325684,30020011,3207250009,31,2,Posyandu
20967,30877,posyandu jagabaya 1,blok manis rumah h sanim,-6.79708897,108.66474859,3.2160000801086426,30020011,3209081005,31,2,Posyandu
20968,30878,Posyandu Flamboyan 1,Sebelah Selatan Balai Desa Cidenok,-6.67074317112565,108.3360474463552,3.5,30020011,3210210012,31,2,Posyandu
